weights,w_r100s123_conservative,w_r80s123_balanced,w_r100s777_conservative,w_r100s123_val086,official_R@1,official_R@3,official_R@5,official_Score,official_top1_unique,official_top1_max_fraction,robust_mean_score,robust_min_score,robust_std_score,robust_mean_top1_max_fraction,balanced_score,conservative_score
"(0.05, 0.05, 0.45, 0.45)",0.05,0.05,0.45,0.45,0.04085733422638982,0.09176155391828533,0.14735432016075017,0.07742799732083054,30,0.6121902210314802,0.11914132022686146,0.09070858751759739,0.022926189739124803,0.4980551576200451,0.15009507815176867,0.12278229107962924
"(0.0, 0.05, 0.3, 0.65)",0.0,0.05,0.3,0.65,0.04219691895512391,0.10314802411252512,0.144675150703282,0.08097789685197589,33,0.608171466845278,0.11653269977419511,0.08761145002346316,0.022931837992954417,0.4798439274184817,0.15009060161111087,0.12478362186370746
"(0.05, 0.0, 0.25, 0.7)",0.05,0.0,0.25,0.7,0.04219691895512391,0.10448760884125921,0.14601473543201607,0.08164768921634293,34,0.5981245813797723,0.11476912950375195,0.08674188998589563,0.023069728075987977,0.46612525918648434,0.15006907650607682,0.12501863420929074
"(0.3, 0.0, 0.2, 0.5)",0.3,0.0,0.2,0.5,0.03884795713328868,0.09578030810448761,0.1406563965170797,0.07628935030140656,31,0.6061620897521768,0.11864304599607596,0.0921015514809591,0.021944265832123392,0.49416032611753363,0.15005885857513557,0.1223401260418861
"(0.0, 0.05, 0.95, 0.0)",0.0,0.05,0.95,0.0,0.04420629604822505,0.09845947756195579,0.14936369725385132,0.08151373074346953,34,0.5900870730073677,0.11373271840561835,0.08662599718442046,0.022732791671608847,0.5027194096988958,0.15004638679019294,0.12482672933567976
"(0.2, 0.0, 0.8, 0.0)",0.2,0.0,0.8,0.0,0.04085733422638982,0.09645010046885466,0.14668452779638314,0.07870060281312793,30,0.5994641661085064,0.11691621582593267,0.08869075551384326,0.023538780416646133,0.5135738207660286,0.1500425714797063,0.12304598057004956
"(0.15, 0.05, 0.3, 0.5)",0.15,0.05,0.3,0.5,0.04018754186202277,0.09578030810448761,0.14333556597454788,0.07749497655726725,29,0.6121902210314802,0.11895943451494576,0.09080244016893477,0.02289654579040831,0.4946925906683943,0.15002709800195838,0.12289619664173464
"(0.15, 0.0, 0.75, 0.1)",0.15,0.0,0.75,0.1,0.04018754186202277,0.09912926992632284,0.14400535833891492,0.07863362357669124,30,0.6048225050234427,0.11734205980699686,0.08948850305021117,0.022423143593442534,0.5139100678208947,0.14999655915527726,0.12337787510179682
"(0.0, 0.1, 0.45, 0.45)",0.0,0.1,0.45,0.45,0.04085733422638982,0.09444072337575352,0.14735432016075017,0.07823174815807099,32,0.6135298057602143,0.11855397853338256,0.09047395588925387,0.022487890952861984,0.4970364023810937,0.14999323377204837,0.12346872610269793
"(0.0, 0.05, 0.2, 0.75)",0.0,0.05,0.2,0.75,0.04420629604822505,0.1071667782987274,0.14735432016075017,0.08372404554588077,35,0.6054922973878097,0.11400215832946561,0.08617771509167843,0.023235131131530452,0.4625118322875255,0.14999121681301414,0.12681290309172
"(0.3, 0.0, 0.15, 0.55)",0.3,0.0,0.15,0.55,0.03951774949765573,0.09511051574012057,0.1419959812458138,0.07669122572002679,32,0.6061620897521768,0.11826266634921674,0.09188174565931487,0.02214217799605922,0.48821953539481616,0.1499704514360744,0.12263209854968422
"(0.25, 0.0, 0.25, 0.5)",0.25,0.0,0.25,0.5,0.03884795713328868,0.09511051574012057,0.13931681178834562,0.07582049564634963,31,0.6061620897521768,0.11863681478559047,0.09286719849835759,0.021792346931570686,0.49350406354896703,0.14996659621829234,0.12225409489552842
"(0.2, 0.0, 0.15, 0.65)",0.2,0.0,0.15,0.65,0.04219691895512391,0.09979906229068988,0.144675150703282,0.07997320830542531,32,0.6028131279303416,0.11598000751842714,0.08885754583921016,0.022221495942067623,0.47447993327974014,0.14996001955390625,0.12440198122503039
"(0.0, 0.1, 0.5, 0.4)",0.0,0.1,0.5,0.4,0.04219691895512391,0.09578030810448761,0.14601473543201607,0.07903549899531145,31,0.6135298057602143,0.11815211155098308,0.08958235570154857,0.022451031416970198,0.4990378295681845,0.1499493175330367,0.12382667684608574
"(0.35, 0.0, 0.1, 0.55)",0.35,0.0,0.1,0.55,0.03884795713328868,0.09578030810448761,0.14266577361018085,0.07669122572002679,32,0.6034829202947086,0.11782543594856802,0.0918194640338505,0.021711145721671394,0.4872010134037551,0.14990395564131379,0.12260095773695204
"(0.0, 0.05, 0.45, 0.5)",0.0,0.05,0.45,0.5,0.041527126590756865,0.09444072337575352,0.14936369725385132,0.07896851975887476,30,0.6121902210314802,0.11806543290310154,0.08939465039887377,0.02313886669352237,0.49334121502745987,0.14990274470669115,0.12366584495831165
"(0.1, 0.0, 0.85, 0.05)",0.1,0.0,0.85,0.05,0.04018754186202277,0.09912926992632284,0.14735432016075017,0.07930341594105828,29,0.5994641661085064,0.1162891394600108,0.08845612388549975,0.023267979976568293,0.509459886309106,0.14990099242754296,0.12353147788380815
"(0.1, 0.0, 0.65, 0.25)",0.1,0.0,0.65,0.25,0.03884795713328868,0.09778968519758875,0.14534494306764903,0.07782987273945077,31,0.608171466845278,0.11825607478816691,0.09005161895823557,0.022291000262404038,0.5097567933157896,0.1498860369799438,0.12285568221856856
"(0.15, 0.0, 0.5, 0.35)",0.15,0.0,0.5,0.35,0.04018754186202277,0.09511051574012057,0.14333556597454788,0.07729403884795713,30,0.6054922973878097,0.11795308412807168,0.09089629282027217,0.022527638959633257,0.5040557327296427,0.14987142477799342,0.12274218525809322
"(0.15, 0.0, 0.35, 0.5)",0.15,0.0,0.35,0.5,0.038178164768921635,0.09645010046885466,0.14400535833891492,0.0768251841929002,30,0.6068318821165438,0.1186636947571175,0.09075551384326606,0.022332170279374845,0.49226145671921306,0.14984185355416918,0.12220294111453323
"(0.05, 0.1, 0.5, 0.35)",0.05,0.1,0.5,0.35,0.04219691895512391,0.09578030810448761,0.14534494306764903,0.07890154052243804,31,0.6175485599464167,0.11879668430344581,0.08953542937587987,0.02260736950094224,0.5043901181086137,0.1498336555218613,0.12366925521037797
"(0.05, 0.1, 0.4, 0.45)",0.05,0.1,0.4,0.45,0.04085733422638982,0.09377093101138648,0.14668452779638314,0.07789685197588747,31,0.6148693904889484,0.1189295696313025,0.09047395588925387,0.022500732827298347,0.4967214821534192,0.14983299097847463,0.12313382992051441
"(0.2, 0.0, 0.0, 0.8)",0.2,0.0,0.0,0.8,0.04219691895512391,0.10649698593436034,0.1480241125251172,0.0826523777628935,31,0.5847287340924313,0.11243520270775667,0.08490832157968971,0.021914379882223892,0.4367568697842067,0.1498324311466303,0.12510653855273834
"(0.2, 0.0, 0.3, 0.5)",0.2,0.0,0.3,0.5,0.038178164768921635,0.09645010046885466,0.14132618888144674,0.07628935030140657,29,0.6061620897521768,0.1184716181903851,0.09197559831065227,0.021691491585282507,0.4920020681321711,0.1498244541842913,0.12227714945673271
"(0.05, 0.0, 0.9, 0.05)",0.05,0.0,0.9,0.05,0.04018754186202277,0.10113864701942397,0.14668452779638314,0.0797722705961152,30,0.595445411922304,0.11551326124452513,0.08761145002346316,0.023291413255797016,0.5055077245860217,0.14977444506402632,0.12357799560784678
"(0.2, 0.05, 0.05, 0.7)",0.2,0.05,0.05,0.7,0.041527126590756865,0.10247823174815807,0.1480241125251172,0.0811118553248493,31,0.6061620897521768,0.11564124981009935,0.08787023977433003,0.022182766983929708,0.4683175854363045,0.14976391155928714,0.1250469752120143
"(0.05, 0.0, 0.35, 0.6)",0.05,0.0,0.35,0.6,0.04085733422638982,0.10113864701942397,0.144675150703282,0.0797052913596785,31,0.6048225050234427,0.11648248050057912,0.08854997653683716,0.022116122324713862,0.48206448070722285,0.14973938437515982,0.12398027962809709
"(0.1, 0.0, 0.3, 0.6)",0.1,0.0,0.3,0.6,0.04018754186202277,0.10180843938379103,0.144675150703282,0.0795713328868051,31,0.6048225050234427,0.1163531682022639,0.08897231346785547,0.022734468744281332,0.4832687665262719,0.14968728206948034,0.12405748962073283
"(0.35, 0.05, 0.0, 0.6)",0.35,0.05,0.0,0.6,0.03750837240455459,0.0971198928332217,0.14668452779638314,0.07722705961152043,30,0.6034829202947086,0.11727822857250772,0.09134931828866949,0.021609855860340813,0.4813489400976335,0.1496575092841566,0.12290171875585518
"(0.35, 0.0, 0.05, 0.6)",0.35,0.0,0.05,0.6,0.038178164768921635,0.09578030810448761,0.1480241125251172,0.07742799732083054,32,0.6014735432016075,0.11696068777815286,0.09097320169252468,0.021516836519520344,0.47809353667639787,0.14965425446500458,0.12291459816709288
"(0.05, 0.15, 0.0, 0.8)",0.05,0.15,0.0,0.8,0.042866711319490956,0.10515740120562625,0.1520428667113195,0.08338914936369726,32,0.5967849966510381,0.11311091848246083,0.08523742360131642,0.022717813801426824,0.45513643673741644,0.1496010301491606,0.12600786116435547
"(0.05, 0.0, 0.75, 0.2)",0.05,0.0,0.75,0.2,0.03750837240455459,0.09845947756195579,0.15003348961821836,0.0782987273945077,31,0.6054922973878097,0.11737878162295057,0.08948850305021117,0.022044747136998274,0.5109979881639533,0.14959791593439242,0.12304297891961329
"(0.1, 0.0, 0.9, 0.0)",0.1,0.0,0.9,0.0,0.04018754186202277,0.09979906229068988,0.1480241125251172,0.0796383121232418,30,0.5920964501004689,0.11507885354776848,0.08737681839511965,0.023302991997147915,0.5068931684914137,0.14959110735349979,0.12332672132080162
"(0.05, 0.05, 0.7, 0.2)",0.05,0.05,0.7,0.2,0.03951774949765573,0.10046885465505694,0.14735432016075017,0.07937039517749497,31,0.6095110515740121,0.11772558384847753,0.08775222900046928,0.022710251805781505,0.5118121237155082,0.14954543579010532,0.12324650967772961
"(0.0, 0.05, 0.35, 0.6)",0.0,0.05,0.35,0.6,0.041527126590756865,0.10113864701942397,0.144675150703282,0.08004018754186203,29,0.6108506363027462,0.11723040673802299,0.08779915532613797,0.0231319342658166,0.4846864969176573,0.1495425764975421,0.12393976520493101
"(0.3, 0.05, 0.05, 0.6)",0.3,0.05,0.05,0.6,0.038178164768921635,0.09778968519758875,0.14668452779638314,0.07776289350301407,31,0.608171466845278,0.1173554433762968,0.0912552891396333,0.02194598969698102,0.48435438286153126,0.14952026142233582,0.12339053807283072
"(0.1, 0.05, 0.55, 0.3)",0.1,0.05,0.55,0.3,0.041527126590756865,0.09645010046885466,0.14601473543201607,0.07890154052243804,32,0.6135298057602143,0.11813351751841439,0.08901923979352416,0.022664931703204858,0.5084982113399997,0.14951520707358235,0.12341116041920012
"(0.1, 0.0, 0.4, 0.5)",0.1,0.0,0.4,0.5,0.03884795713328868,0.09578030810448761,0.14534494306764903,0.07722705961152043,30,0.6061620897521768,0.11825649208291247,0.08991083998122948,0.02283903759037588,0.4919020212598994,0.1495146582222211,0.12218247960213517
"(0.1, 0.05, 0.4, 0.45)",0.1,0.05,0.4,0.45,0.04018754186202277,0.09243134628265237,0.14534494306764903,0.07689216342933691,29,0.6141995981245814,0.11922564073988695,0.09103707179727827,0.02247975389935682,0.4982103831375516,0.14950640034917578,0.12241069932797605
"(0.1, 0.0, 0.2, 0.7)",0.1,0.0,0.2,0.7,0.04219691895512391,0.10448760884125921,0.14601473543201607,0.08164768921634293,33,0.5987943737441394,0.1144301190236267,0.08645980253878702,0.02265294101263726,0.46541842371432784,0.14948855344774226,0.12487759048573643
"(0.0, 0.1, 0.75, 0.15)",0.0,0.1,0.75,0.15,0.04085733422638982,0.10180843938379103,0.14601473543201607,0.08017414601473542,30,0.6135298057602143,0.11758873089641046,0.08747067104645706,0.022970951652048294,0.5114941462767627,0.1494687415703423,0.12390948153796395
"(0.15, 0.0, 0.3, 0.55)",0.15,0.0,0.3,0.55,0.03884795713328868,0.09645010046885466,0.144675150703282,0.07729403884795714,29,0.6068318821165438,0.11781387304114857,0.09075551384326608,0.0224269836431018,0.48775721229857394,0.14946088649325717,0.12267179576959018
"(0.0, 0.0, 0.35, 0.65)",0.0,0.0,0.35,0.65,0.04085733422638982,0.10046885465505694,0.144675150703282,0.07950435365036838,32,0.6001339584728734,0.11593178771911435,0.08808071328015019,0.022577494527681475,0.47579673431035996,0.14945640423862683,0.12354471029044348
"(0.0, 0.05, 0.65, 0.3)",0.0,0.05,0.65,0.3,0.04085733422638982,0.09511051574012057,0.14668452779638314,0.07829872739450772,30,0.6095110515740121,0.11818472286441975,0.08873768183951197,0.02269271968109926,0.5063390309174277,0.14942563344258164,0.1226675683142637
"(0.15, 0.0, 0.55, 0.3)",0.15,0.0,0.55,0.3,0.03951774949765573,0.09578030810448761,0.144675150703282,0.07742799732083054,32,0.6061620897521768,0.11779259182782768,0.09023932426091039,0.02240680148952159,0.5065867370533965,0.14941593781628687,0.12254765945128573
"(0.4, 0.0, 0.0, 0.6)",0.4,0.0,0.0,0.6,0.03750837240455459,0.09645010046885466,0.1480241125251172,0.07729403884795713,31,0.594775619557937,0.11640326391762681,0.08979783732957217,0.02150382791923041,0.4747231702230474,0.14937987849667947,0.12219295751274321
"(0.0, 0.0, 0.95, 0.05)",0.0,0.0,0.95,0.05,0.03951774949765573,0.09912926992632284,0.1480241125251172,0.07910247823174815,31,0.5880776959142666,0.11471509977370689,0.08751759737212575,0.023434741670763013,0.5011400662698947,0.14936472230437794,0.12286127691781103
"(0.0, 0.05, 0.5, 0.45)",0.0,0.05,0.5,0.45,0.04085733422638982,0.09109176155391828,0.14936369725385132,0.07762893503014065,32,0.6101808439383791,0.11828397550691064,0.08995776630689817,0.02311013913004594,0.49797710361704495,0.1493646670997435,0.12260781818358973
"(0.2, 0.05, 0.0, 0.75)",0.2,0.05,0.0,0.75,0.04219691895512391,0.10247823174815807,0.14869390488948425,0.08158070997990623,32,0.5987943737441394,0.11434958564224126,0.08650681711330513,0.022101968495511357,0.45934728105674755,0.14936454811717914,0.12483411853655879
"(0.25, 0.0, 0.0, 0.75)",0.25,0.0,0.0,0.75,0.041527126590756865,0.10314802411252512,0.14735432016075017,0.081178834561286,31,0.5907568653717348,0.11394190074923032,0.08570756934649741,0.022211826378213752,0.44740501593446247,0.1493609901780048,0.12403261923453471
"(0.1, 0.05, 0.1, 0.75)",0.1,0.05,0.1,0.75,0.042866711319490956,0.10381781647689216,0.14936369725385132,0.08245144005358339,33,0.6028131279303416,0.11405365972668738,0.08655383168782321,0.022937254219910462,0.46107316801306153,0.14936004643463113,0.12572835589749498
"(0.05, 0.05, 0.4, 0.5)",0.05,0.05,0.4,0.5,0.04085733422638982,0.09444072337575352,0.14668452779638314,0.0780977896851976,29,0.6141995981245814,0.11874071940830941,0.08930079774753638,0.02338121043623839,0.4937387949997795,0.14935896824858796,0.12274818855896578
"(0.15, 0.05, 0.25, 0.55)",0.15,0.05,0.25,0.55,0.04085733422638982,0.09511051574012057,0.144675150703282,0.07789685197588748,31,0.6115204286671132,0.11823006302552315,0.08991083998122948,0.022960649791444028,0.4896637278481344,0.1493542706919584,0.12285227196650222
"(0.1, 0.0, 0.45, 0.45)",0.1,0.0,0.45,0.45,0.03951774949765573,0.09243134628265237,0.14333556597454788,0.07615539182853316,31,0.6068318821165438,0.11872074931840251,0.09094321914594088,0.022411943661060304,0.4964225938219721,0.14932296840242457,0.12162700140150359
"(0.15, 0.05, 0.05, 0.75)",0.15,0.05,0.05,0.75,0.04219691895512391,0.10247823174815807,0.14869390488948425,0.08158070997990623,32,0.6014735432016075,0.11438570568587143,0.08711800658204043,0.02209208001301185,0.4607900215797601,0.14930438747655678,0.12513971327092643
"(0.0, 0.0, 0.25, 0.75)",0.0,0.0,0.25,0.75,0.042866711319490956,0.1058271935699933,0.14735432016075017,0.0826523777628935,36,0.59410582719357,0.11349031605180218,0.0844381758345087,0.023650248094740204,0.45315651287521597,0.1492459076529145,0.12487146568014784
"(0.25, 0.0, 0.05, 0.7)",0.25,0.0,0.05,0.7,0.04085733422638982,0.10247823174815807,0.14534494306764903,0.08024112525117214,31,0.5987943737441394,0.11519336000059029,0.08725905030559473,0.02187889572089022,0.45997406430102544,0.14924485434293888,0.1238706504039695
"(0.1, 0.05, 0.3, 0.55)",0.1,0.05,0.3,0.55,0.04085733422638982,0.0971198928332217,0.14132618888144674,0.07782987273945077,29,0.6121902210314802,0.11823374825341544,0.09000469263256686,0.0227340492556368,0.4901835640084113,0.1492374341544276,0.1228322190557342
"(0.1, 0.0, 0.6, 0.3)",0.1,0.0,0.6,0.3,0.03951774949765573,0.09511051574012057,0.14534494306764903,0.07736101808439383,31,0.607501674480911,0.1181151369632319,0.08977006100422337,0.022602928905384345,0.5077069511462099,0.14923593437760074,0.1222460485865055
"(0.05, 0.05, 0.55, 0.35)",0.05,0.05,0.55,0.35,0.041527126590756865,0.09310113864701942,0.14601473543201607,0.07789685197588747,32,0.6135298057602143,0.1183110592859331,0.09009854528390426,0.02257148440401554,0.5053882924598841,0.14922771303974058,0.1229461246178396
"(0.2, 0.0, 0.35, 0.45)",0.2,0.0,0.35,0.45,0.03750837240455459,0.09578030810448761,0.14266577361018085,0.07602143335565975,30,0.607501674480911,0.11880232739650606,0.09103707179727828,0.0226348299921671,0.4973509864148468,0.14921704547866832,0.12153996925429889
"(0.0, 0.0, 0.3, 0.7)",0.0,0.0,0.3,0.7,0.04085733422638982,0.10448760884125921,0.14534494306764903,0.08084393837910248,36,0.5987943737441394,0.11459313230152719,0.08702397743300422,0.02313870195173988,0.46689399701790635,0.14912990333551085,0.12435592709560458
"(0.2, 0.0, 0.1, 0.7)",0.2,0.0,0.1,0.7,0.04085733422638982,0.10314802411252512,0.14534494306764903,0.08044206296048226,32,0.6001339584728734,0.11500570764722513,0.08740009402914903,0.02218725564291673,0.4629134885083938,0.14912772385135092,0.12414210997505677
"(0.0, 0.0, 0.4, 0.6)",0.0,0.0,0.4,0.6,0.04085733422638982,0.09979906229068988,0.14400535833891492,0.07916945746818485,32,0.6034829202947086,0.1164381297820242,0.08808071328015016,0.022368747749310185,0.4820815148394516,0.14912550584607784,0.12320981410825993
"(0.0, 0.05, 0.55, 0.4)",0.0,0.05,0.55,0.4,0.041527126590756865,0.09243134628265237,0.14735432016075017,0.07796383121232418,31,0.6121902210314802,0.11797151763256383,0.09000469263256687,0.022350848759981445,0.5014993253301483,0.1491091620064494,0.12296617752860761
"(0.0, 0.0, 0.45, 0.55)",0.0,0.0,0.45,0.55,0.041527126590756865,0.09778968519758875,0.14534494306764903,0.07916945746818486,33,0.6061620897521768,0.11683984191136629,0.08798686062881277,0.02313140876068983,0.48688417484863294,0.149078416231131,0.12316288778259124
"(0.15, 0.0, 0.4, 0.45)",0.15,0.0,0.4,0.45,0.03884795713328868,0.09310113864701942,0.14400535833891492,0.07615539182853315,30,0.6068318821165438,0.11851925618186816,0.09080244016893477,0.022369166839306627,0.49687552893722575,0.14905108577738713,0.12155661191300053
"(0.3, 0.0, 0.05, 0.65)",0.3,0.0,0.05,0.65,0.03951774949765573,0.09778968519758875,0.14601473543201607,0.0782987273945077,31,0.6008037508372405,0.1163581878783592,0.08895157498824635,0.021921565217828523,0.46957156167044944,0.14901214014140401,0.12277451488863088
"(0.1, 0.1, 0.0, 0.8)",0.1,0.1,0.0,0.8,0.04219691895512391,0.10448760884125921,0.1507032819825854,0.0825853985264568,33,0.5974547890154053,0.11312161319086092,0.08570756934649743,0.022372822921299447,0.45284690437998165,0.14894257803825564,0.1254391831997055
"(0.0, 0.05, 0.8, 0.15)",0.0,0.05,0.8,0.15,0.04018754186202277,0.10113864701942397,0.14735432016075017,0.07990622906898862,31,0.6095110515740121,0.11675437310786341,0.08737681839511967,0.02303024292659443,0.5085383939279607,0.14892235363831005,0.12359463826654846
"(0.1, 0.0, 0.7, 0.2)",0.1,0.0,0.7,0.2,0.038178164768921635,0.0971198928332217,0.14534494306764903,0.07729403884795713,30,0.607501674480911,0.11782075959797962,0.08986391365556076,0.02191872650287468,0.5117603552767421,0.1489215041015805,0.12222599567573751
