weights,split,R@1,R@3,R@5,Score,top1_unique_ships,top1_max_ship_fraction,top1_entropy
"(0.1, 0.0, 0.35, 0.55)",latest20,0.07526080476900149,0.1527570789865872,0.23025335320417287,0.12950819672131147,30,0.6013412816691506,1.622618734455552
"(0.1, 0.0, 0.35, 0.55)",earliest20,0.08047690014903129,0.15350223546944858,0.21385991058122206,0.12906110283159464,30,0.485096870342772,2.1454223267165937
"(0.1, 0.0, 0.35, 0.55)",month_latest,0.047395588925387144,0.10839981229469732,0.16846550915063352,0.08991083998122948,39,0.21069920225246364,2.5627167428562276
"(0.1, 0.0, 0.35, 0.55)",ais_group_random20,0.05124588622472966,0.11048425011753643,0.16361071932299012,0.09149036201222378,33,0.5406676069581571,2.041641722355006
"(0.1, 0.0, 0.4, 0.5)",random20,0.08941877794336811,0.1810730253353204,0.2473919523099851,0.1485096870342772,30,0.6058122205663189,1.6892113242732067
"(0.1, 0.0, 0.4, 0.5)",latest20,0.07451564828614009,0.1572280178837556,0.23248882265275708,0.13092399403874816,30,0.6065573770491803,1.6081463266903078
"(0.1, 0.0, 0.4, 0.5)",earliest20,0.07973174366616989,0.1527570789865872,0.21460506706408347,0.1286140089418778,30,0.4910581222056632,2.1167552707237265
"(0.1, 0.0, 0.4, 0.5)",month_latest,0.047395588925387144,0.10746128578132333,0.1703425621773815,0.09000469263256687,40,0.20319099014547162,2.5648271141695247
"(0.1, 0.0, 0.4, 0.5)",ais_group_random20,0.05312646920545369,0.11377527033380348,0.16314057357780912,0.0933239304184297,32,0.5528913963328632,1.9962213024636268
"(0.1, 0.0, 0.45, 0.45)",random20,0.09090909090909091,0.18181818181818182,0.2466467958271237,0.14932935916542475,29,0.613263785394933,1.6487297841409179
"(0.1, 0.0, 0.45, 0.45)",latest20,0.07377049180327869,0.15648286140089418,0.23025335320417287,0.12988077496274217,29,0.6102831594634873,1.5943326927911263
"(0.1, 0.0, 0.45, 0.45)",earliest20,0.07898658718330849,0.15499254843517138,0.21385991058122206,0.1287630402384501,30,0.4977645305514158,2.088277768953773
"(0.1, 0.0, 0.45, 0.45)",month_latest,0.04974190520882215,0.10886907555138432,0.1670577193805725,0.09094321914594088,40,0.19380572501173157,2.5600226021379546
"(0.1, 0.0, 0.45, 0.45)",ais_group_random20,0.05688763516690174,0.11330512458862248,0.1612599905970851,0.09468735307945464,32,0.5669957686882934,1.9466665956017026
"(0.1, 0.0, 0.5, 0.4)",random20,0.09165424739195231,0.1810730253353204,0.2459016393442623,0.14932935916542472,30,0.6154992548435171,1.641841277002115
"(0.1, 0.0, 0.5, 0.4)",latest20,0.07228017883755589,0.15797317436661698,0.22950819672131148,0.12943368107302533,29,0.6110283159463488,1.5882061139844004
"(0.1, 0.0, 0.5, 0.4)",earliest20,0.07824143070044709,0.15499254843517138,0.21162444113263784,0.12794336810730253,30,0.5119225037257824,2.0255879263138428
"(0.1, 0.0, 0.5, 0.4)",month_latest,0.04833411543876114,0.10980760206475833,0.16752698263725951,0.09061473486625998,40,0.18676677616142656,2.563725218028557
"(0.1, 0.0, 0.5, 0.4)",ais_group_random20,0.056417489421720736,0.11142454160789844,0.15937940761636107,0.09351198871650213,33,0.5773389750822755,1.9073412585905973
"(0.1, 0.0, 0.55, 0.35)",random20,0.09090909090909091,0.18181818181818182,0.2496274217585693,0.14992548435171388,30,0.6117734724292101,1.6460593235561423
"(0.1, 0.0, 0.55, 0.35)",latest20,0.07153502235469449,0.16095380029806258,0.22876304023845007,0.12980625931445605,28,0.6140089418777943,1.5714904891836632
"(0.1, 0.0, 0.55, 0.35)",earliest20,0.07451564828614009,0.1557377049180328,0.21460506706408347,0.1269001490312966,30,0.5193740685543964,1.9813746654159274
"(0.1, 0.0, 0.55, 0.35)",month_latest,0.04692632566870014,0.11121539183481934,0.1661191928671985,0.09005161895823557,39,0.17972782731112155,2.57122560623376
"(0.1, 0.0, 0.55, 0.35)",ais_group_random20,0.056417489421720736,0.11095439586271744,0.15843911612599906,0.0931828866948754,30,0.5956746591443347,1.8287905872368853
"(0.1, 0.0, 0.6, 0.3)",random20,0.08941877794336811,0.1825633383010432,0.2518628912071535,0.14985096870342773,32,0.6110283159463488,1.6423829888663888
"(0.1, 0.0, 0.6, 0.3)",latest20,0.07004470938897168,0.161698956780924,0.22727272727272727,0.1289865871833085,29,0.6184798807749627,1.5714611698674794
"(0.1, 0.0, 0.6, 0.3)",earliest20,0.07451564828614009,0.1587183308494784,0.21460506706408347,0.12779433681073027,31,0.522354694485842,1.967328262145442
"(0.1, 0.0, 0.6, 0.3)",month_latest,0.04645706241201314,0.11168465509150634,0.1651806663538245,0.08977006100422337,39,0.18723603941811356,2.5780289964238174
"(0.1, 0.0, 0.6, 0.3)",ais_group_random20,0.05829807240244476,0.11048425011753643,0.1612599905970851,0.09454630935590033,30,0.5994358251057827,1.8025803902911448
"(0.1, 0.0, 0.65, 0.25)",random20,0.08792846497764531,0.1810730253353204,0.2518628912071535,0.14865871833084948,32,0.6102831594634873,1.6378033851779854
"(0.1, 0.0, 0.65, 0.25)",latest20,0.06929955290611028,0.1631892697466468,0.22578241430700446,0.1287630402384501,27,0.6184798807749627,1.5561814150249664
"(0.1, 0.0, 0.65, 0.25)",earliest20,0.07451564828614009,0.1587183308494784,0.21982116244411326,0.12883755588673623,32,0.5216095380029806,1.9551192493416154
"(0.1, 0.0, 0.65, 0.25)",month_latest,0.04645706241201314,0.11168465509150634,0.1665884561238855,0.09005161895823557,37,0.19474425152510558,2.575578571547269
"(0.1, 0.0, 0.65, 0.25)",ais_group_random20,0.05876821814762576,0.11048425011753643,0.1622002820874471,0.09496944052656323,30,0.6036671368124118,1.7767333365916578
"(0.1, 0.0, 0.7, 0.2)",random20,0.08792846497764531,0.18032786885245902,0.2496274217585693,0.14798807749627424,29,0.6095380029806259,1.6273593717490293
"(0.1, 0.0, 0.7, 0.2)",latest20,0.06706408345752608,0.1646795827123696,0.22578241430700446,0.12809239940387482,27,0.6199701937406855,1.555773322783159
"(0.1, 0.0, 0.7, 0.2)",earliest20,0.07302533532041729,0.15648286140089418,0.22056631892697467,0.12757078986587184,32,0.5238450074515648,1.9174270026799187
"(0.1, 0.0, 0.7, 0.2)",month_latest,0.045518535898639134,0.11074612857813233,0.1694040356640075,0.08986391365556076,36,0.20272172688878462,2.5779159629281985
"(0.1, 0.0, 0.7, 0.2)",ais_group_random20,0.05829807240244476,0.11189468735307946,0.16361071932299012,0.09543958627174425,29,0.6027268453220498,1.7671994327193052
"(0.1, 0.0, 0.75, 0.15)",random20,0.08718330849478391,0.1795827123695976,0.2481371087928465,0.14709388971684054,29,0.6043219076005961,1.6345063359487046
"(0.1, 0.0, 0.75, 0.15)",latest20,0.06780923994038748,0.161698956780924,0.22503725782414308,0.12742175856929955,27,0.6177347242921013,1.5741079437694716
"(0.1, 0.0, 0.75, 0.15)",earliest20,0.07228017883755589,0.15499254843517138,0.22131147540983606,0.12690014903129657,29,0.5238450074515648,1.8851545248279002
"(0.1, 0.0, 0.75, 0.15)",month_latest,0.045518535898639134,0.10886907555138432,0.1717503519474425,0.08977006100422336,35,0.20976067573908963,2.5754982758888603
"(0.1, 0.0, 0.75, 0.15)",ais_group_random20,0.05453690644099671,0.11142454160789844,0.16596144804889515,0.09388810531264691,29,0.6060178655383168,1.7453603281985504
"(0.1, 0.0, 0.8, 0.1)",random20,0.08867362146050671,0.1825633383010432,0.2488822652757079,0.14888226527570791,26,0.5976154992548435,1.6458729037144504
"(0.1, 0.0, 0.8, 0.1)",latest20,0.06780923994038748,0.1631892697466468,0.22354694485842028,0.12757078986587184,27,0.6154992548435171,1.5804622611716352
"(0.1, 0.0, 0.8, 0.1)",earliest20,0.07228017883755589,0.15424739195231,0.22503725782414308,0.12742175856929955,26,0.5208643815201193,1.8720449465731483
"(0.1, 0.0, 0.8, 0.1)",month_latest,0.04364148287189113,0.10652275926794932,0.1712810886907555,0.08803378695448147,34,0.21257625527921165,2.5548363935275997
"(0.1, 0.0, 0.8, 0.1)",ais_group_random20,0.05312646920545369,0.11048425011753643,0.16314057357780912,0.0923366243535496,28,0.60742830277386,1.7180881656354556
"(0.1, 0.0, 0.85, 0.05)",random20,0.08941877794336811,0.18032786885245902,0.2473919523099851,0.14828614008941876,26,0.5916542473919523,1.6678487155337545
"(0.1, 0.0, 0.85, 0.05)",latest20,0.06855439642324888,0.1602086438152012,0.22280178837555886,0.12690014903129657,27,0.6125186289120715,1.597784330102132
"(0.1, 0.0, 0.85, 0.05)",earliest20,0.07153502235469449,0.15424739195231,0.22578241430700446,0.12719821162444112,26,0.5193740685543964,1.8611478272264261
"(0.1, 0.0, 0.85, 0.05)",month_latest,0.044110746128578134,0.10746128578132333,0.1708118254340685,0.08845612388549975,33,0.21961520412951666,2.5482642565398286
"(0.1, 0.0, 0.85, 0.05)",ais_group_random20,0.051716031969910675,0.1081335213916314,0.1607898448519041,0.09045604137282558,25,0.6041372825575928,1.7052693454348178
"(0.1, 0.0, 0.9, 0.0)",random20,0.09016393442622951,0.1810730253353204,0.2444113263785395,0.1482861400894188,24,0.5864381520119225,1.6791898639281442
"(0.1, 0.0, 0.9, 0.0)",latest20,0.06557377049180328,0.15797317436661698,0.22205663189269748,0.12459016393442623,29,0.6073025335320418,1.6283659552963914
"(0.1, 0.0, 0.9, 0.0)",earliest20,0.07004470938897168,0.15499254843517138,0.21982116244411326,0.1254843517138599,26,0.5141579731743666,1.876528582747937
"(0.1, 0.0, 0.9, 0.0)",month_latest,0.04317221961520413,0.10511496949788832,0.1712810886907555,0.08737681839511965,32,0.22290004692632567,2.5375451885812734
"(0.1, 0.0, 0.9, 0.0)",ais_group_random20,0.04936530324400564,0.1081335213916314,0.1626704278326281,0.08965679360601786,24,0.6036671368124118,1.6758972696989773
"(0.1, 0.05, 0.0, 0.85)",random20,0.08271236959761549,0.169150521609538,0.2399403874813711,0.14008941877794334,26,0.5767511177347243,1.8026660699716444
"(0.1, 0.05, 0.0, 0.85)",latest20,0.06929955290611028,0.14754098360655737,0.22578241430700446,0.12406855439642325,32,0.5767511177347243,1.7094810699638332
"(0.1, 0.05, 0.0, 0.85)",earliest20,0.08047690014903129,0.14456035767511177,0.19970193740685543,0.12354694485842026,34,0.39120715350223545,2.40925330202623
"(0.1, 0.05, 0.0, 0.85)",month_latest,0.042702956358517126,0.10746128578132333,0.1642421398404505,0.08643829188174565,42,0.25293289535429375,2.5953299388713074
"(0.1, 0.05, 0.0, 0.85)",ais_group_random20,0.03902209685002351,0.10108133521391631,0.15608838740009404,0.08105312646920546,37,0.3765867418899859,2.421319939215426
"(0.1, 0.05, 0.05, 0.8)",random20,0.08345752608047691,0.1706408345752608,0.2406855439642325,0.1410581222056632,27,0.5834575260804769,1.7793857000165623
"(0.1, 0.05, 0.05, 0.8)",latest20,0.07078986587183309,0.15052160953800298,0.22801788375558868,0.12615499254843518,32,0.5864381520119225,1.6732179307311903
"(0.1, 0.05, 0.05, 0.8)",earliest20,0.08494783904619971,0.14083457526080476,0.19821162444113263,0.1243666169895678,33,0.4120715350223547,2.3507860443448876
"(0.1, 0.05, 0.05, 0.8)",month_latest,0.04317221961520413,0.10699202252463633,0.16799624589394652,0.08728296574378228,43,0.25105584232754574,2.5736545470488434
"(0.1, 0.05, 0.05, 0.8)",ais_group_random20,0.04231311706629055,0.10625293841090738,0.15796897038081806,0.0846262341325811,36,0.41607898448519043,2.3469247916619036
"(0.1, 0.05, 0.1, 0.75)",random20,0.08420268256333831,0.17287630402384502,0.2429210134128167,0.142548435171386,28,0.589418777943368,1.75462999846118
"(0.1, 0.05, 0.1, 0.75)",latest20,0.07451564828614009,0.1512667660208644,0.22727272727272727,0.12809239940387482,31,0.5916542473919523,1.6595503966233411
"(0.1, 0.05, 0.1, 0.75)",earliest20,0.08494783904619971,0.14605067064083457,0.19821162444113263,0.12593144560357675,33,0.4284649776453055,2.296873229688373
"(0.1, 0.05, 0.1, 0.75)",month_latest,0.04364148287189113,0.10605349601126232,0.16752698263725951,0.08714218676677615,41,0.24354763022055373,2.555498935430417
"(0.1, 0.05, 0.1, 0.75)",ais_group_random20,0.04372355430183357,0.10907381288199341,0.15984955336154208,0.08655383168782321,35,0.4522802068641279,2.268725662613978
"(0.1, 0.05, 0.15, 0.7)",random20,0.08494783904619971,0.17883755588673622,0.2459016393442623,0.1453055141579732,29,0.5968703427719821,1.725903548860774
"(0.1, 0.05, 0.15, 0.7)",latest20,0.07302533532041729,0.1497764530551416,0.23025335320417287,0.1274962742175857,31,0.5998509687034277,1.6313504088230144
"(0.1, 0.05, 0.15, 0.7)",earliest20,0.08420268256333831,0.1512667660208644,0.20342771982116245,0.12816691505216096,34,0.4426229508196721,2.2687704499851553
"(0.1, 0.05, 0.15, 0.7)",month_latest,0.04692632566870014,0.10746128578132333,0.1689347724073205,0.08948850305021117,40,0.2351008916001877,2.5493292705932786
"(0.1, 0.05, 0.15, 0.7)",ais_group_random20,0.04936530324400564,0.11142454160789844,0.15608838740009404,0.08932769158439116,36,0.48189938881053124,2.2025133846908354
"(0.1, 0.05, 0.2, 0.65)",random20,0.08494783904619971,0.176602086438152,0.2451564828614009,0.14448584202682563,29,0.6005961251862891,1.7063584054325043
"(0.1, 0.05, 0.2, 0.65)",latest20,0.07675111773472429,0.15052160953800298,0.23099850968703428,0.1297317436661699,30,0.6035767511177347,1.61119216916594
"(0.1, 0.05, 0.2, 0.65)",earliest20,0.08271236959761549,0.15424739195231,0.21162444113263784,0.1299552906110283,34,0.45976154992548435,2.224013618238158
"(0.1, 0.05, 0.2, 0.65)",month_latest,0.04645706241201314,0.10652275926794932,0.16799624589394652,0.08878460816518068,40,0.22383857343969968,2.5406043871554065
"(0.1, 0.05, 0.2, 0.65)",ais_group_random20,0.05124588622472966,0.10954395862717442,0.15749882463563705,0.08998589562764456,35,0.5143394452280207,2.1178314527131716
"(0.1, 0.05, 0.25, 0.6)",random20,0.08569299552906111,0.1795827123695976,0.2444113263785395,0.14560357675111774,29,0.6013412816691506,1.6990567098902924
"(0.1, 0.05, 0.25, 0.6)",latest20,0.07675111773472429,0.15201192250372578,0.23472429210134127,0.13092399403874813,30,0.6043219076005961,1.5975462005876064
"(0.1, 0.05, 0.25, 0.6)",earliest20,0.07973174366616989,0.15350223546944858,0.21460506706408347,0.12883755588673623,31,0.47391952309985097,2.1779276845632354
"(0.1, 0.05, 0.25, 0.6)",month_latest,0.04786485218207415,0.10699202252463633,0.1694040356640075,0.08991083998122947,39,0.21539183481933363,2.5325913954303787
"(0.1, 0.05, 0.25, 0.6)",ais_group_random20,0.05218617771509168,0.11048425011753643,0.15984955336154208,0.09120827456511518,34,0.5307945463093559,2.072126415450599
"(0.1, 0.05, 0.3, 0.55)",random20,0.08792846497764531,0.18032786885245902,0.2473919523099851,0.14754098360655737,29,0.6035767511177347,1.695917605698341
"(0.1, 0.05, 0.3, 0.55)",latest20,0.07675111773472429,0.15201192250372578,0.23770491803278687,0.13152011922503726,29,0.6065573770491803,1.5863877571707836
"(0.1, 0.05, 0.3, 0.55)",earliest20,0.08196721311475409,0.15052160953800298,0.21460506706408347,0.12906110283159464,31,0.48658718330849476,2.1281972775120512
"(0.1, 0.05, 0.3, 0.55)",month_latest,0.04833411543876114,0.10839981229469732,0.1665884561238855,0.09000469263256686,40,0.2060065696855936,2.543396348556578
"(0.1, 0.05, 0.3, 0.55)",ais_group_random20,0.05453690644099671,0.11095439586271744,0.16314057357780912,0.0931828866948754,33,0.5481899388810532,2.0173526744298127
"(0.1, 0.05, 0.35, 0.5)",random20,0.09165424739195231,0.1810730253353204,0.2511177347242921,0.1503725782414307,29,0.6058122205663189,1.6852711863530527
"(0.1, 0.05, 0.35, 0.5)",latest20,0.07451564828614009,0.15648286140089418,0.23695976154992549,0.1315946348733234,26,0.6102831594634873,1.5645361605301003
"(0.1, 0.05, 0.35, 0.5)",earliest20,0.08122205663189269,0.1512667660208644,0.21535022354694486,0.12906110283159464,31,0.4932935916542474,2.0976904188366947
"(0.1, 0.05, 0.35, 0.5)",month_latest,0.04786485218207415,0.10746128578132333,0.16846550915063352,0.08986391365556078,41,0.2008446738620366,2.5374162316322555
"(0.1, 0.05, 0.35, 0.5)",ais_group_random20,0.05547719793135872,0.11283497884344147,0.15843911612599906,0.09327691584391162,31,0.5622943112364833,1.962398576100025
"(0.1, 0.05, 0.4, 0.45)",random20,0.09239940387481371,0.1810730253353204,0.2481371087928465,0.15014903129657228,29,0.6095380029806259,1.6695728583441838
"(0.1, 0.05, 0.4, 0.45)",latest20,0.07228017883755589,0.15797317436661698,0.23472429210134127,0.1304769001490313,26,0.6073025335320418,1.5744935972710246
"(0.1, 0.05, 0.4, 0.45)",earliest20,0.07973174366616989,0.15499254843517138,0.21236959761549926,0.12883755588673623,31,0.5044709388971684,2.053242279200932
"(0.1, 0.05, 0.4, 0.45)",month_latest,0.05021116846550915,0.10839981229469732,0.1670577193805725,0.09103707179727827,41,0.19052088221492258,2.54248761162833
"(0.1, 0.05, 0.4, 0.45)",ais_group_random20,0.05923836389280677,0.11377527033380348,0.15937940761636107,0.09562764456981665,31,0.5792195580629995,1.9016296303911655
"(0.1, 0.05, 0.45, 0.4)",random20,0.09090909090909091,0.17883755588673622,0.2481371087928465,0.14873323397913563,29,0.6125186289120715,1.6538877667319714
"(0.1, 0.05, 0.45, 0.4)",latest20,0.07377049180327869,0.1587183308494784,0.23397913561847988,0.13129657228017885,29,0.6110283159463488,1.5582330819374175
"(0.1, 0.05, 0.45, 0.4)",earliest20,0.07675111773472429,0.15350223546944858,0.21311475409836064,0.12704918032786885,31,0.5134128166915052,2.0030158548886283
"(0.1, 0.05, 0.45, 0.4)",month_latest,0.050680431722196155,0.11027686532144533,0.16846550915063352,0.09211637728765838,40,0.18066635382449553,2.54389237273676
"(0.1, 0.05, 0.45, 0.4)",ais_group_random20,0.05923836389280677,0.11330512458862248,0.15984955336154208,0.09558062999529854,30,0.5876821814762576,1.8545064358055896
"(0.1, 0.05, 0.5, 0.35)",random20,0.09165424739195231,0.1780923994038748,0.2481371087928465,0.1488822652757079,28,0.6125186289120715,1.6314124015882963
"(0.1, 0.05, 0.5, 0.35)",latest20,0.07377049180327869,0.16393442622950818,0.23248882265275708,0.13256333830104322,29,0.6147540983606558,1.5442187114596928
"(0.1, 0.05, 0.5, 0.35)",earliest20,0.07600596125186289,0.15499254843517138,0.21609538002980627,0.12771982116244412,31,0.5201192250372578,1.9656892351203532
"(0.1, 0.05, 0.5, 0.35)",month_latest,0.047395588925387144,0.10933833880807133,0.1665884561238855,0.08981698732989207,40,0.18207414359455654,2.550920723048135
"(0.1, 0.05, 0.5, 0.35)",ais_group_random20,0.059708509637987774,0.11189468735307946,0.1607898448519041,0.09558062999529854,29,0.5984955336154207,1.804310872579703
"(0.1, 0.05, 0.55, 0.3)",random20,0.09016393442622951,0.1795827123695976,0.2503725782414307,0.1490312965722802,28,0.6110283159463488,1.6340563757074396
"(0.1, 0.05, 0.55, 0.3)",latest20,0.06929955290611028,0.1646795827123696,0.23099850968703428,0.13025335320417286,28,0.6162444113263785,1.5461649815378702
"(0.1, 0.05, 0.55, 0.3)",earliest20,0.07377049180327869,0.15797317436661698,0.21535022354694486,0.1273472429210134,31,0.5238450074515648,1.9469449005705401
"(0.1, 0.05, 0.55, 0.3)",month_latest,0.04645706241201314,0.11074612857813233,0.1628343500703895,0.08901923979352416,39,0.18723603941811356,2.5661122948879798
